ds,yhat,yhat_lower,yhat_upper,dia_habil
2025-04-08,14.015405249179736,8.376044518631831,19.6008118527286,1
2025-04-09,13.559276460101586,7.883434354444315,19.21628511799542,1
2025-04-10,12.80336086460322,6.949569013126042,18.065816579961666,1
2025-04-11,10.938536877572794,4.9884937145114385,16.432120415296918,1
2025-04-12,1.6025736320557418,0.0,7.691482228491639,0
2025-04-13,0.9968042265508481,0.0,6.25102853671909,0
2025-04-14,15.171919265628956,9.78608719398598,20.542689944029945,1
2025-04-15,14.288442328888301,8.365245114749523,19.724309876218026,1
2025-04-16,13.803970714478286,8.391370570113727,19.58318483859545,1
2025-04-17,3.9788272753211937,0.0,9.65627964741503,0
2025-04-18,2.0912305428762874,0.0,7.831168726698955,0
2025-04-19,1.8038649387570815,0.0,7.22149542304235,0
2025-04-20,1.135213219876915,0.0,6.468964330331984,0
2025-04-21,15.099163799208032,9.593970097321101,20.343442992827693,1
2025-04-22,14.144918548757731,8.621305122456617,20.021788960270733,1
2025-04-23,13.582708390536135,7.542549296550987,19.02537602918586,1
2025-04-24,12.714043959682618,7.226732141431829,18.342265663358546,1
2025-04-25,10.74777935765567,5.278173814257436,16.314485495843037,1
2025-04-26,1.4465198952854528,0.0,6.789087660806291,0
2025-04-27,0.7029253184273536,0.0,6.227182548634596,0
2025-04-28,14.452888304574307,9.011162108059594,19.832213140327337,1
2025-04-29,13.433998538997908,7.681874332243629,18.932196126664568,1
2025-04-30,12.80872549545595,7.165315887830278,18.172102224873903,1
2025-05-01,3.0280793667387815,0.0,8.36185810364038,0
2025-05-02,9.884081459904888,4.502657153695861,14.950788044902495,1
2025-05-03,0.626554091212566,0.0,5.965151655804686,0
2025-05-04,0.0,0.0,5.598406482752186,0
2025-05-05,13.436080150748639,7.840194183143184,18.835256420592067,1
2025-05-06,12.406048108218945,7.016827488335141,18.16759580757233,1
2025-05-07,11.77516800819262,6.504665756209773,17.267394678183663,1
2025-05-08,10.859584457216647,4.992641037313265,16.149008783589736,1
2025-05-09,8.884463197447458,3.532198611506553,14.511747497606343,1
2025-05-10,0.0,0.0,5.052774371334761,0
2025-05-11,0.0,0.0,4.785950422051146,0
2025-05-12,12.479062901187948,7.406042119118251,17.937224002428806,1
2025-05-13,11.50283369584375,5.950757967420785,17.519404914046508,1
2025-05-14,10.929941514787807,5.630500234998057,16.494289639214628,1
2025-05-15,10.08277249362729,4.70449091087368,15.843097160991453,1
2025-05-16,8.193600203343884,2.667831139481328,13.45339692069586,1
2025-05-17,0.0,0.0,4.763219714387081,0
2025-05-18,0.0,0.0,4.030921352115857,0
2025-05-19,11.985160577491506,6.682696195053215,17.36346028107685,1
2025-05-20,11.1049389536468,5.700115684560874,16.36349072306971,1
2025-05-21,10.626804967631646,4.979985349667984,15.91566141072471,1
2025-05-22,9.87897393803208,4.715492208847539,15.423578473728117,1
2025-05-23,8.100470844187079,2.628333640824202,13.477662541007188,1
2025-05-24,0.0,0.0,4.686843953176054,0
2025-05-25,0.0,0.0,4.21063416554629,0
2025-05-26,12.12331810719635,6.6949075682260855,17.382065137460298,1
2025-05-27,11.336750064070332,6.308513132897829,17.017189642205416,1
2025-05-28,10.944058089379881,5.4566180757087706,16.196411515826757,1
2025-05-29,10.279374641471467,4.73456017542835,15.679324031690749,1
2025-05-30,8.588653380908598,3.081634522309451,13.701770044418803,1
2025-05-31,0.0,0.0,5.271559910756616,0
2025-06-01,0.0,0.0,5.264712140273355,0
2025-06-02,4.2784024331387664,0.0,10.10697026631056,0
2025-06-03,11.99811161354942,6.778131714068422,17.212815769364802,1
2025-06-04,11.640351178664613,6.026811320339848,17.027690494595337,1
2025-06-05,11.004569173344427,5.673035903357444,16.291449131537235,1
2025-06-06,9.344426790866601,4.007286585847678,15.150914154670367,1
2025-06-07,0.7876589731930097,0.0,6.29069786361496,0
2025-06-08,0.2914176426160186,0.0,5.859712275064594,0
2025-06-09,13.437748373438883,7.809817122337952,19.101881859334153,1
2025-06-10,12.686154106845956,6.6821325741289685,18.05568100932018,1
2025-06-11,12.30472622007801,6.6005487095218385,17.691103108573202,1
2025-06-12,11.641786297848165,6.172377638966788,16.693882556757384,1
2025-06-13,9.959612705138932,4.253421929564122,15.600622240180812,1
2025-06-14,1.4480502969405404,0.0,6.962262350228536,0
2025-06-15,0.9096711680870854,0.0,6.235912096712795,0
2025-06-16,13.868943264599995,8.11506483654876,19.653531620457652,1
2025-06-17,13.073784759857332,7.848473156172218,18.766131811867158,1
2025-06-18,12.644659780954926,7.191481493964628,17.962794078800716,1
2025-06-19,11.937821774826773,6.615740883560342,17.20295202742346,1
2025-06-20,10.224394671480205,4.333532721563348,15.70199564305625,1
2025-06-21,1.7564144892544828,0.0,7.127839686755634,0
2025-06-22,1.181802361520899,0.0,6.8072078639478155,0
2025-06-23,5.770714113418417,0.0,11.292892923008742,0
2025-06-24,13.148630108041207,7.6301275744979895,18.65070657413448,1
2025-06-25,12.698332788331369,7.003759484611042,18.329783694105053,1
2025-06-26,11.979846816935769,6.152150891730186,17.422545454562755,1
2025-06-27,10.272342293188442,4.9130822627581265,15.865833594644585,1
2025-06-28,1.8891313030989363,0.0,7.5094007882048865,0
2025-06-29,1.3224704222473853,0.0,6.582159107240597,0
2025-06-30,5.871013874672079,0.3511965274849073,10.850457813555211,0
2025-07-01,13.184946778894332,7.55725771926183,18.86179119446374,1
2025-07-02,12.75989645201387,7.212904075529809,18.636202093128638,1
2025-07-03,12.074566209163718,6.615008439195897,17.744866538169664,1
2025-07-04,10.415000501426617,4.620317783808532,16.06686672765313,1
2025-07-05,2.154659543175352,0.0,7.869514678188299,0
2025-07-06,1.6290768229606063,0.0,7.050511230832341,0
2025-07-07,14.186160938162606,8.771627812866399,20.095217332433286,1
2025-07-08,13.434792342480273,8.117485628155833,19.315665648306794,1
2025-07-09,13.04789500542018,7.5465614646253245,18.519315750040402,1
2025-07-10,12.400576288886503,6.878694511860337,18.1514316770578,1
2025-07-11,10.785372043196887,4.85884164316802,16.602138495056696,1
2025-07-12,2.6356904253057984,0.0,7.993640844071336,0
2025-07-13,2.1303321082236453,0.0,7.83619787715536,0
